param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
0.16681,0.1,5,0.5333333333333333,0.0649786289653931,168,0.45,0.65,0.5333333333333333,0.5166666666666667,0.5166666666666667,0.05272970199584961,0.0015616893768310546
0.16681,0.1,10,0.6166666666666667,0.09603240193925287,119,0.6333333333333333,0.75,0.6333333333333333,0.6166666666666667,0.45,0.05323152542114258,0.001571321487426758
0.16681,0.1,20,0.6833333333333333,0.06912147117775908,72,0.8,0.6666666666666666,0.7166666666666667,0.6166666666666667,0.6166666666666667,0.05307846069335938,0.0015759468078613281
0.16681,0.1,50,0.8100000000000002,0.08000000000000003,2,0.8,0.75,0.9,0.7,0.9,0.052774238586425784,0.001572418212890625
0.16681,0.3,5,0.54,0.06463573143221772,165,0.55,0.65,0.45,0.5166666666666667,0.5333333333333333,0.06074609756469727,0.001572895050048828
0.16681,0.3,10,0.6699999999999999,0.10402991022884822,75,0.6333333333333333,0.75,0.6333333333333333,0.5166666666666667,0.8166666666666667,0.06165614128112793,0.0016663074493408203
0.16681,0.3,20,0.72,0.10402991022884822,49,0.7166666666666667,0.8333333333333333,0.7166666666666667,0.8,0.5333333333333333,0.06105966567993164,0.0015929698944091796
0.16681,0.3,50,0.7933333333333333,0.06716480559869963,4,0.8,0.75,0.9,0.7,0.8166666666666667,0.06067514419555664,0.0015777111053466796
0.16681,0.5,5,0.5766666666666667,0.08730533902472529,151,0.55,0.75,0.5333333333333333,0.5166666666666667,0.5333333333333333,0.06923341751098633,0.0015642642974853516
0.16681,0.5,10,0.6866666666666668,0.10349449797506681,68,0.8166666666666667,0.75,0.6333333333333333,0.5166666666666667,0.7166666666666667,0.0697052001953125,0.0015723705291748047
0.16681,0.5,20,0.6866666666666668,0.12666666666666665,68,0.7166666666666667,0.8333333333333333,0.7166666666666667,0.7166666666666667,0.45,0.06927933692932128,0.0015580177307128907
0.16681,0.5,50,0.72,0.10402991022884822,49,0.7166666666666667,0.8333333333333333,0.7166666666666667,0.8,0.5333333333333333,0.0692553997039795,0.0015644073486328126
0.16681,0.7,5,0.5700000000000001,0.053124591501697425,159,0.5333333333333333,0.65,0.5333333333333333,0.5166666666666667,0.6166666666666667,0.055043792724609374,0.001543712615966797
0.16681,0.7,10,0.7233333333333334,0.05436502143433365,41,0.8,0.75,0.6333333333333333,0.7166666666666667,0.7166666666666667,0.05540852546691895,0.0016588211059570313
0.16681,0.7,20,0.6866666666666668,0.13182479955523455,68,0.8166666666666667,0.8333333333333333,0.55,0.5166666666666667,0.7166666666666667,0.05491547584533692,0.0015378475189208984
0.16681,0.7,50,0.7633333333333333,0.05206833117271101,16,0.8166666666666667,0.8333333333333333,0.7333333333333334,0.7,0.7333333333333334,0.05481176376342774,0.0015412330627441405
0.16681,0.9,5,0.59,0.054365021434333624,147,0.6333333333333333,0.65,0.5333333333333333,0.5166666666666667,0.6166666666666667,0.06413674354553223,0.0015288352966308593
0.16681,0.9,10,0.6866666666666668,0.07408703590297624,68,0.8,0.75,0.6333333333333333,0.6166666666666667,0.6333333333333333,0.06411609649658204,0.001508951187133789
0.16681,0.9,20,0.7233333333333334,0.1302134998974974,41,0.9,0.8333333333333333,0.55,0.6166666666666667,0.7166666666666667,0.06405954360961914,0.0015342235565185547
0.16681,0.9,50,0.7466666666666667,0.07702813338860892,32,0.8166666666666667,0.8333333333333333,0.7333333333333334,0.6166666666666667,0.7333333333333334,0.06515865325927735,0.0015184879302978516
0.599484,0.1,5,0.5566666666666666,0.16248076809271922,164,0.45,0.65,0.35,0.5166666666666667,0.8166666666666667,0.12504281997680664,0.0015826225280761719
0.599484,0.1,10,0.6333333333333333,0.06912147117775908,113,0.6333333333333333,0.75,0.6333333333333333,0.6166666666666667,0.5333333333333333,0.12261953353881835,0.0015787601470947266
0.599484,0.1,20,0.7033333333333334,0.0733333333333333,54,0.6333333333333333,0.8333333333333333,0.6333333333333333,0.7,0.7166666666666667,0.12264556884765625,0.0016934394836425782
0.599484,0.1,50,0.7733333333333333,0.07195677714974302,9,0.8,0.75,0.7166666666666667,0.7,0.9,0.12255339622497559,0.0015632152557373048
0.599484,0.3,5,0.5766666666666667,0.10198039027185568,151,0.55,0.75,0.45,0.6166666666666667,0.5166666666666667,0.14732604026794432,0.0015633583068847656
0.599484,0.3,10,0.7266666666666666,0.07930251502246881,40,0.6333333333333333,0.75,0.6333333333333333,0.8,0.8166666666666667,0.1471714496612549,0.0015528202056884766
0.599484,0.3,20,0.6699999999999999,0.07916228058025279,75,0.7333333333333334,0.75,0.6333333333333333,0.7,0.5333333333333333,0.1469942569732666,0.0015592098236083985
0.599484,0.3,50,0.79,0.06633249580710802,6,0.8,0.75,0.9,0.7,0.8,0.14804797172546386,0.0015581607818603515
0.599484,0.5,5,0.5966666666666667,0.11661903789690599,142,0.55,0.75,0.45,0.7166666666666667,0.5166666666666667,0.1670661449432373,0.001663970947265625
0.599484,0.5,10,0.7433333333333332,0.09043106644167026,34,0.6333333333333333,0.8333333333333333,0.6333333333333333,0.8,0.8166666666666667,0.1650594711303711,0.001561450958251953
